islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
0,132,1001,301,300,0,98,91.56943056943057
2,128,1020,306,306,0,97,91.02843137254902
4,131,943,283,283,0,97,91.22587486744433
1,125,1025,307,307,0,96,91.34926829268292
3,127,985,295,295,0,97,91.37868020304569
3,128,985,295,295,0,97,91.40710659898477
0,133,1001,300,300,0,98,91.43356643356644
2,129,1020,306,306,0,98,91.05294117647058
4,132,943,283,283,0,97,91.18663838812301
1,126,1025,307,307,0,97,91.41463414634147
3,129,985,295,295,0,97,91.37157360406091
0,134,1001,300,300,0,97,91.62037962037962
2,130,949,306,306,-71,99,90.87987355110643
4,133,943,283,283,0,97,91.17603393425239
1,127,1025,307,307,0,98,91.48682926829268
1,128,1025,307,307,0,98,91.41073170731707
3,130,987,295,295,2,98,91.34853090172238
0,135,1001,300,300,0,97,91.5934065934066
2,131,948,285,284,0,97,90.80801687763713
4,134,1012,283,283,69,97,91.4505928853755
1,129,1025,307,307,0,98,91.42731707317073
3,131,987,296,296,0,97,91.30293819655522
0,136,1001,300,300,0,97,91.61338661338661
2,132,948,284,284,0,97,90.85232067510549
4,135,1011,304,303,0,98,91.3946587537092
1,130,953,307,307,-72,99,91.19727177334732
3,132,987,296,296,0,100,91.4275582573455
0,137,1001,300,300,0,97,91.53246753246754
2,133,1020,284,284,72,98,91.0813725490196
4,136,1011,303,303,0,97,91.4708209693373
1,131,953,286,286,0,98,91.19937040923399
2,134,1020,306,306,0,98,91.0764705882353
