islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
4,110,995,298,298,0,2,8.179899497487437
1,104,995,298,298,0,3,8.224120603015075
1,105,995,298,298,0,3,8.11859296482412
3,112,1000,300,300,0,2,8.157
0,109,1005,301,301,0,3,8.25771144278607
0,110,1005,301,301,0,3,8.2636815920398
2,105,1005,301,301,0,2,8.182089552238805
4,111,995,298,298,0,3,8.252261306532663
1,106,995,298,298,0,3,8.135678391959798
3,113,1000,300,300,0,2,8.277
0,111,1005,301,301,0,4,8.205970149253732
2,106,1005,301,301,0,2,8.188059701492538
4,112,995,298,298,0,4,8.190954773869347
1,107,995,298,298,0,3,8.11859296482412
3,114,1000,300,300,0,3,8.297
0,112,1005,301,301,0,3,8.31542288557214
2,107,1005,301,301,0,2,8.227860696517412
4,113,995,298,298,0,3,8.226130653266331
1,108,995,298,298,0,3,8.209045226130653
3,115,1000,300,300,0,3,8.348
0,113,1005,301,301,0,3,8.282587064676617
2,108,1005,301,301,0,2,8.221890547263682
4,114,995,298,298,0,3,8.163819095477386
1,109,995,298,298,0,3,8.17889447236181
3,116,1000,300,300,0,3,8.388
3,117,1000,300,300,0,3,8.306
0,114,1005,301,301,0,3,8.210945273631841
2,109,1005,301,301,0,2,8.264676616915423
4,115,995,298,298,0,2,8.192964824120603
4,116,995,298,298,0,2,8.309547738693468
1,110,995,298,298,0,3,8.2
1,111,995,298,298,0,3,8.235175879396985
3,118,1000,300,300,0,3,8.338
3,119,1000,300,300,0,3,8.294
0,115,1005,301,301,0,4,8.213930348258707
2,110,1005,301,301,0,2,8.266666666666667
4,117,995,298,298,0,3,8.197989949748743
1,112,995,298,298,0,3,8.1678391959799
3,120,1000,300,300,0,3,8.236
0,116,1005,301,301,0,4,8.2
2,111,1005,301,301,0,3,8.261691542288558
4,118,995,298,298,0,3,8.219095477386935
1,113,995,298,298,0,3,8.189949748743718
3,121,1000,300,300,0,3,8.198
0,117,1005,301,301,0,4,8.205970149253732
2,112,1005,301,301,0,3,8.38407960199005
4,119,995,298,298,0,3,8.298492462311557
1,114,995,298,298,0,3,8.215075376884423
3,122,1000,300,300,0,3,8.253
0,118,1005,301,301,0,4,8.185074626865672
2,113,1005,301,301,0,3,8.371144278606964
4,120,995,298,298,0,1,8.208040201005025
1,115,995,298,298,0,2,8.25929648241206
3,123,1000,300,300,0,3,8.26
0,119,1005,301,301,0,4,8.330348258706467
2,114,1005,301,301,0,3,8.203980099502488
2,115,1005,301,301,0,3,8.180099502487563
4,121,995,298,298,0,3,8.312562814070352
4,122,995,298,298,0,3,8.214070351758794
4,123,995,298,298,0,3,8.284422110552764
1,116,995,298,298,0,3,8.306532663316583
3,124,1000,300,300,0,3,8.28
0,120,1005,301,301,0,4,8.33731343283582
2,116,1005,301,301,0,3,8.333333333333334
4,124,995,298,298,0,3,8.306532663316583
1,117,995,298,298,0,3,8.284422110552764
3,125,1000,300,300,0,2,8.318
3,126,1000,300,300,0,2,8.279
0,121,1005,301,301,0,3,8.240796019900497
2,117,1005,301,301,0,3,8.370149253731343
4,125,995,298,298,0,3,8.27035175879397
1,118,995,298,298,0,3,8.307537688442212
3,127,1000,300,300,0,2,8.216
0,122,1005,301,301,0,3,8.333333333333334
2,118,1005,301,301,0,3,8.3363184079602
4,126,995,298,298,0,3,8.309547738693468
1,119,995,298,298,0,3,8.251256281407036
1,120,995,298,298,0,4,8.20502512562814
3,128,1000,300,300,0,2,8.177
0,123,1005,301,301,0,3,8.264676616915423
2,119,1005,301,301,0,4,8.440796019900498
4,127,995,298,298,0,3,8.326633165829145
1,121,995,298,298,0,3,8.202010050251257
3,129,1000,300,300,0,2,8.175
0,124,1005,301,301,0,3,8.266666666666667
0,125,1005,301,301,0,4,8.277611940298508
2,120,1005,301,301,0,3,8.360199004975124
2,121,1005,301,301,0,3,8.30547263681592
4,128,995,298,298,0,3,8.32462311557789
1,122,995,298,298,0,3,8.308542713567839
3,130,1000,300,300,0,2,8.2
0,126,1005,301,301,0,3,8.137313432835821
2,122,1005,301,301,0,3,8.285572139303483
4,129,995,298,298,0,3,8.268341708542714
1,123,995,298,298,0,3,8.295477386934673
