islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
3,228,98,29,29,0,2,5.561224489795919
4,236,94,28,28,0,1,5.23404255319149
0,230,91,29,29,-7,3,5.516483516483516
1,244,95,26,26,7,3,5.705263157894737
2,230,99,32,32,-8,3,5.5353535353535355
3,229,106,29,29,8,1,5.60377358490566
4,237,94,28,28,0,1,5.25531914893617
0,231,91,27,27,0,2,5.615384615384615
1,245,95,28,28,0,3,5.3052631578947365
2,231,98,30,29,0,1,5.673469387755102
3,230,98,32,31,-7,3,5.63265306122449
4,238,101,28,28,7,1,5.316831683168317
0,232,91,27,27,0,3,5.758241758241758
1,246,95,28,28,0,2,5.2105263157894735
2,232,98,29,29,0,1,5.285714285714286
3,231,98,29,29,0,3,5.520408163265306
4,239,101,30,30,0,2,5.207920792079208
0,233,91,27,27,0,1,5.417582417582418
1,247,95,28,28,0,2,5.536842105263158
1,248,95,28,28,0,2,5.4
2,233,98,29,29,0,1,5.5
3,232,98,29,29,0,3,5.5
4,240,94,30,30,-7,3,5.404255319148936
4,241,94,28,28,0,3,5.414893617021277
0,234,98,27,27,7,3,5.469387755102041
0,235,98,29,29,0,3,5.346938775510204
1,249,95,28,28,0,2,5.536842105263158
2,234,98,29,29,0,1,5.653061224489796
3,233,98,29,29,0,3,5.377551020408164
4,242,94,28,28,0,3,5.680851063829787
0,236,98,29,29,0,3,5.357142857142857
1,250,88,28,28,-7,3,5.534090909090909
2,235,105,29,29,7,2,5.571428571428571
3,234,98,29,29,0,3,5.1938775510204085
4,243,94,28,28,0,3,5.904255319148936
0,237,98,29,29,0,3,5.530612244897959
1,251,88,26,26,0,3,5.4772727272727275
2,236,105,31,31,0,2,5.333333333333333
3,235,98,29,29,0,3,5.244897959183674
4,244,94,28,28,0,3,5.914893617021277
0,238,98,29,29,0,3,5.73469387755102
1,252,88,26,26,0,2,5.636363636363637
2,237,105,31,31,0,2,5.685714285714286
3,236,98,29,29,0,2,5.275510204081633
4,245,94,28,28,0,3,5.51063829787234
0,239,98,29,29,0,2,5.591836734693878
1,253,88,26,26,0,2,5.693181818181818
2,238,105,31,31,0,2,5.438095238095238
3,237,98,29,29,0,2,5.183673469387755
4,246,94,28,28,0,3,5.574468085106383
0,240,91,29,29,-7,1,5.868131868131868
1,254,95,26,26,7,2,5.463157894736842
1,255,95,28,28,0,2,5.831578947368421
2,239,105,31,31,0,1,5.2
3,238,98,29,29,0,3,5.204081632653061
4,247,94,28,28,0,3,5.829787234042553
0,241,91,27,27,0,1,5.791208791208791
1,256,95,28,28,0,3,5.589473684210526
2,240,98,31,31,-7,2,5.285714285714286
3,239,105,29,29,7,2,5.295238095238095
4,248,94,28,28,0,3,5.51063829787234
0,242,91,27,27,0,1,5.791208791208791
1,257,95,28,28,0,2,5.652631578947369
2,241,98,29,29,0,2,5.36734693877551
2,242,98,29,29,0,2,5.23469387755102
3,240,98,31,31,-7,3,5.295918367346939
4,249,101,28,28,7,2,5.574257425742574
0,243,91,27,27,0,1,5.516483516483516
1,258,95,28,28,0,2,5.621052631578947
2,243,98,29,29,0,3,5.581632653061225
3,241,98,29,29,0,3,5.551020408163265
4,250,94,30,30,-7,2,6.0212765957446805
0,244,98,27,27,7,2,5.510204081632653
0,245,98,29,29,0,2,5.76530612244898
1,259,95,28,28,0,3,5.726315789473684
2,244,98,29,29,0,3,5.6020408163265305
2,245,98,29,29,0,1,5.1938775510204085
3,242,98,29,29,0,2,5.540816326530612
4,251,94,28,28,0,2,5.8936170212765955
0,246,98,29,29,0,2,5.683673469387755
0,247,98,29,29,0,2,5.489795918367347
1,260,88,28,28,-7,3,5.818181818181818
2,246,105,29,29,7,2,5.266666666666667
3,243,98,29,29,0,2,5.295918367346939
4,252,94,28,28,0,2,5.574468085106383
0,248,98,29,29,0,2,5.489795918367347
1,261,88,26,26,0,3,5.818181818181818
2,247,105,31,31,0,3,5.6
3,244,98,29,29,0,2,5.377551020408164
4,253,94,28,28,0,2,5.3936170212765955
0,249,98,29,29,0,2,5.581632653061225
1,262,88,26,26,0,3,5.988636363636363
2,248,105,31,31,0,3,5.6571428571428575
3,245,98,29,29,0,2,5.459183673469388
3,246,98,29,29,0,2,5.438775510204081
4,254,94,28,28,0,2,5.542553191489362
0,250,91,29,29,-7,2,5.230769230769231
1,263,95,26,26,7,2,5.610526315789474
